"solution","fe_degree","Points:0","Points:1","Points:2"
0.79389,5,0.85,-0.85,0.79389
0.847,5,0.9,-0.85,0.84699
0.72085,5,0.85,-0.8,0.72085
0.76907,5,0.9,-0.8,0.76907
0.90451,5,0.9,-0.9,0.90451
0.92308,5,0.95,-0.9,0.92308
0.8478,5,0.9,-0.85,0.8478
0.86521,5,0.95,-0.85,0.86521
0.95476,5,0.95,-0.9,0.95476
0.34952,5,1,-0.9,0.34952
0.89489,5,0.95,-0.85,0.89489
0.32749,5,1,-0.85,0.32749
0.84778,5,0.9,-0.85,0.84778
0.86519,5,0.95,-0.85,0.86519
0.76978,5,0.9,-0.8,0.76978
0.78558,5,0.95,-0.8,0.78558
0.89487,5,0.95,-0.85,0.89487
0.32749,5,1,-0.85,0.32749
0.81253,5,0.95,-0.8,0.81253
0.29736,5,1,-0.8,0.29736
0.29736,5,-1,-0.8,0.29736
0.81253,5,-0.95,-0.8,0.81253
0.2599,5,-1,-0.75,0.2599
0.71018,5,-0.95,-0.75,0.71018
0.78558,5,-0.95,-0.8,0.78558
0.76978,5,-0.9,-0.8,0.76978
0.68662,5,-0.95,-0.75,0.68662
0.67281,5,-0.9,-0.75,0.67281
0.2599,5,-1,-0.75,0.2599
0.71018,5,-0.95,-0.75,0.71018
0.21604,5,-1,-0.7,0.21604
0.59034,5,-0.95,-0.7,0.59034
0.68662,5,-0.95,-0.75,0.68662
0.67281,5,-0.9,-0.75,0.67281
0.57076,5,-0.95,-0.7,0.57076
0.55927,5,-0.9,-0.7,0.55927
0.76907,5,-0.9,-0.8,0.76907
0.72085,5,-0.85,-0.8,0.72085
0.67219,5,-0.9,-0.75,0.67219
0.63004,5,-0.85,-0.75,0.63004
0.72083,5,-0.85,-0.8,0.72083
0.65451,5,-0.8,-0.8,0.65451
0.63003,5,-0.85,-0.75,0.63003
0.57206,5,-0.8,-0.75,0.57206
0.67219,5,-0.9,-0.75,0.67219
0.63004,5,-0.85,-0.75,0.63004
0.55876,5,-0.9,-0.7,0.55876
0.52373,5,-0.85,-0.7,0.52373
0.63003,5,-0.85,-0.75,0.63003
0.57206,5,-0.8,-0.75,0.57206
0.52371,5,-0.85,-0.7,0.52371
0.47553,5,-0.8,-0.7,0.47553
0.21604,5,-1,-0.7,0.21604
0.59034,5,-0.95,-0.7,0.59034
0.16687,5,-1,-0.65,0.16687
0.45596,5,-0.95,-0.65,0.45596
0.57076,5,-0.95,-0.7,0.57076
0.55927,5,-0.9,-0.7,0.55927
0.44084,5,-0.95,-0.65,0.44084
0.43197,5,-0.9,-0.65,0.43197
0.16687,5,-1,-0.65,0.16687
0.45596,5,-0.95,-0.65,0.45596
0.11358,5,-1,-0.6,0.11358
0.31036,5,-0.95,-0.6,0.31036
0.44084,5,-0.95,-0.65,0.44084
0.43197,5,-0.9,-0.65,0.43197
0.30007,5,-0.95,-0.6,0.30007
0.29403,5,-0.9,-0.6,0.29403
0.55876,5,-0.9,-0.7,0.55876
0.52373,5,-0.85,-0.7,0.52373
0.43157,5,-0.9,-0.65,0.43157
0.40451,5,-0.85,-0.65,0.40451
0.52371,5,-0.85,-0.7,0.52371
0.47553,5,-0.8,-0.7,0.47553
0.4045,5,-0.85,-0.65,0.4045
0.36729,5,-0.8,-0.65,0.36729
0.43157,5,-0.9,-0.65,0.43157
0.40451,5,-0.85,-0.65,0.40451
0.29376,5,-0.9,-0.6,0.29376
0.27534,5,-0.85,-0.6,0.27534
0.4045,5,-0.85,-0.65,0.4045
0.36729,5,-0.8,-0.65,0.36729
0.27533,5,-0.85,-0.6,0.27533
0.25,5,-0.8,-0.6,0.25
0.65451,5,-0.8,-0.8,0.65451
0.57206,5,-0.75,-0.8,0.57206
0.57206,5,-0.8,-0.75,0.57206
0.5,5,-0.75,-0.75,0.5
0.57206,5,-0.75,-0.8,0.57206
0.47553,5,-0.7,-0.8,0.47553
0.5,5,-0.75,-0.75,0.5
0.41563,5,-0.7,-0.75,0.41563
0.57206,5,-0.8,-0.75,0.57206
0.5,5,-0.75,-0.75,0.5
0.47553,5,-0.8,-0.7,0.47553
0.41563,5,-0.75,-0.7,0.41563
0.5,5,-0.75,-0.75,0.5
0.41563,5,-0.7,-0.75,0.41563
0.41563,5,-0.75,-0.7,0.41563
0.34549,5,-0.7,-0.7,0.34549
0.47553,5,-0.7,-0.8,0.47553
0.36729,5,-0.65,-0.8,0.36729
0.41563,5,-0.7,-0.75,0.41563
0.32102,5,-0.65,-0.75,0.32102
0.36729,5,-0.65,-0.8,0.36729
0.25,5,-0.6,-0.8,0.25
0.32102,5,-0.65,-0.75,0.32102
0.21851,5,-0.6,-0.75,0.21851
0.41563,5,-0.7,-0.75,0.41563
0.32102,5,-0.65,-0.75,0.32102
0.34549,5,-0.7,-0.7,0.34549
0.26685,5,-0.65,-0.7,0.26685
0.32102,5,-0.65,-0.75,0.32102
0.21851,5,-0.6,-0.75,0.21851
0.26685,5,-0.65,-0.7,0.26685
0.18164,5,-0.6,-0.7,0.18164
0.47553,5,-0.8,-0.7,0.47553
0.41563,5,-0.75,-0.7,0.41563
0.36729,5,-0.8,-0.65,0.36729
0.32102,5,-0.75,-0.65,0.32102
0.41563,5,-0.75,-0.7,0.41563
0.34549,5,-0.7,-0.7,0.34549
0.32102,5,-0.75,-0.65,0.32102
0.26685,5,-0.7,-0.65,0.26685
0.36729,5,-0.8,-0.65,0.36729
0.32102,5,-0.75,-0.65,0.32102
0.25,5,-0.8,-0.6,0.25
0.21851,5,-0.75,-0.6,0.21851
0.32102,5,-0.75,-0.65,0.32102
0.26685,5,-0.7,-0.65,0.26685
0.21851,5,-0.75,-0.6,0.21851
0.18164,5,-0.7,-0.6,0.18164
0.34549,5,-0.7,-0.7,0.34549
0.26685,5,-0.65,-0.7,0.26685
0.26685,5,-0.7,-0.65,0.26685
0.20611,5,-0.65,-0.65,0.20611
0.26685,5,-0.65,-0.7,0.26685
0.18164,5,-0.6,-0.7,0.18164
0.20611,5,-0.65,-0.65,0.20611
0.14029,5,-0.6,-0.65,0.14029
0.26685,5,-0.7,-0.65,0.26685
0.20611,5,-0.65,-0.65,0.20611
0.18164,5,-0.7,-0.6,0.18164
0.14029,5,-0.65,-0.6,0.14029
0.20611,5,-0.65,-0.65,0.20611
0.14029,5,-0.6,-0.65,0.14029
0.14029,5,-0.65,-0.6,0.14029
0.095492,5,-0.6,-0.6,0.095492
0.25,5,-0.6,-0.8,0.25
0.12656,5,-0.55,-0.8,0.12656
0.21851,5,-0.6,-0.75,0.21851
0.11062,5,-0.55,-0.75,0.11062
0.12656,5,-0.55,-0.8,0.12656
3.0745e-07,5,-0.5,-0.8,3.0745e-07
0.11062,5,-0.55,-0.75,0.11062
4.1171e-07,5,-0.5,-0.75,4.1171e-07
0.21851,5,-0.6,-0.75,0.21851
0.11062,5,-0.55,-0.75,0.11062
0.18164,5,-0.6,-0.7,0.18164
0.09195,5,-0.55,-0.7,0.09195
0.11062,5,-0.55,-0.75,0.11062
4.1374e-07,5,-0.5,-0.75,4.1374e-07
0.09195,5,-0.55,-0.7,0.09195
4.7985e-07,5,-0.5,-0.7,4.7985e-07
3.0734e-07,5,-0.5,-0.8,3.0734e-07
-0.12656,5,-0.45,-0.8,-0.12656
4.1166e-07,5,-0.5,-0.75,4.1166e-07
-0.11062,5,-0.45,-0.75,-0.11062
-0.12656,5,-0.45,-0.8,-0.12656
-0.25,5,-0.4,-0.8,-0.25
-0.11062,5,-0.45,-0.75,-0.11062
-0.21851,5,-0.4,-0.75,-0.21851
4.1111e-07,5,-0.5,-0.75,4.1111e-07
-0.11062,5,-0.45,-0.75,-0.11062
4.8023e-07,5,-0.5,-0.7,4.8023e-07
-0.091949,5,-0.45,-0.7,-0.091949
-0.11062,5,-0.45,-0.75,-0.11062
-0.21851,5,-0.4,-0.75,-0.21851
-0.091949,5,-0.45,-0.7,-0.091949
-0.18163,5,-0.4,-0.7,-0.18164
0.18164,5,-0.6,-0.7,0.18164
0.09195,5,-0.55,-0.7,0.09195
0.14029,5,-0.6,-0.65,0.14029
0.07102,5,-0.55,-0.65,0.07102
0.09195,5,-0.55,-0.7,0.09195
4.7931e-07,5,-0.5,-0.7,4.7931e-07
0.07102,5,-0.55,-0.65,0.07102
5.607e-07,5,-0.5,-0.65,5.607e-07
0.14029,5,-0.6,-0.65,0.14029
0.07102,5,-0.55,-0.65,0.07102
0.095492,5,-0.6,-0.6,0.095492
0.048342,5,-0.55,-0.6,0.048342
0.07102,5,-0.55,-0.65,0.07102
5.6071e-07,5,-0.5,-0.65,5.6071e-07
0.048342,5,-0.55,-0.6,0.048342
6.3692e-07,5,-0.5,-0.6,6.3692e-07
4.8042e-07,5,-0.5,-0.7,4.8042e-07
-0.091949,5,-0.45,-0.7,-0.091949
5.6006e-07,5,-0.5,-0.65,5.6006e-07
-0.071019,5,-0.45,-0.65,-0.071019
-0.091949,5,-0.45,-0.7,-0.091949
-0.18163,5,-0.4,-0.7,-0.18164
-0.071019,5,-0.45,-0.65,-0.071019
-0.14029,5,-0.4,-0.65,-0.14029
5.6051e-07,5,-0.5,-0.65,5.6051e-07
-0.071019,5,-0.45,-0.65,-0.071019
6.3894e-07,5,-0.5,-0.6,6.3893e-07
-0.04834,5,-0.45,-0.6,-0.04834
-0.071019,5,-0.45,-0.65,-0.071019
-0.14029,5,-0.4,-0.65,-0.14029
-0.04834,5,-0.45,-0.6,-0.04834
-0.095491,5,-0.4,-0.6,-0.095491
-0.25,5,-0.4,-0.8,-0.25
-0.36729,5,-0.35,-0.8,-0.36729
-0.21851,5,-0.4,-0.75,-0.21851
-0.32102,5,-0.35,-0.75,-0.32102
-0.36729,5,-0.35,-0.8,-0.36729
-0.47553,5,-0.3,-0.8,-0.47553
-0.32102,5,-0.35,-0.75,-0.32102
-0.41563,5,-0.3,-0.75,-0.41563
-0.21851,5,-0.4,-0.75,-0.21851
-0.32102,5,-0.35,-0.75,-0.32102
-0.18163,5,-0.4,-0.7,-0.18164
-0.26685,5,-0.35,-0.7,-0.26685
-0.32102,5,-0.35,-0.75,-0.32102
-0.41563,5,-0.3,-0.75,-0.41563
-0.26685,5,-0.35,-0.7,-0.26685
-0.34549,5,-0.3,-0.7,-0.34549
-0.47553,5,-0.3,-0.8,-0.47553
-0.57206,5,-0.25,-0.8,-0.57206
-0.41563,5,-0.3,-0.75,-0.41563
-0.5,5,-0.25,-0.75,-0.5
-0.57206,5,-0.25,-0.8,-0.57206
-0.65451,5,-0.2,-0.8,-0.65451
-0.5,5,-0.25,-0.75,-0.5
-0.57206,5,-0.2,-0.75,-0.57206
-0.41563,5,-0.3,-0.75,-0.41563
-0.5,5,-0.25,-0.75,-0.5
-0.34549,5,-0.3,-0.7,-0.34549
-0.41563,5,-0.25,-0.7,-0.41563
-0.5,5,-0.25,-0.75,-0.5
-0.57206,5,-0.2,-0.75,-0.57206
-0.41563,5,-0.25,-0.7,-0.41563
-0.47553,5,-0.2,-0.7,-0.47553
-0.18163,5,-0.4,-0.7,-0.18164
-0.26685,5,-0.35,-0.7,-0.26685
-0.14029,5,-0.4,-0.65,-0.14029
-0.20611,5,-0.35,-0.65,-0.20611
-0.26685,5,-0.35,-0.7,-0.26685
-0.34549,5,-0.3,-0.7,-0.34549
-0.20611,5,-0.35,-0.65,-0.20611
-0.26685,5,-0.3,-0.65,-0.26685
-0.14029,5,-0.4,-0.65,-0.14029
-0.20611,5,-0.35,-0.65,-0.20611
-0.095491,5,-0.4,-0.6,-0.095491
-0.14029,5,-0.35,-0.6,-0.14029
-0.20611,5,-0.35,-0.65,-0.20611
-0.26685,5,-0.3,-0.65,-0.26685
-0.14029,5,-0.35,-0.6,-0.14029
-0.18163,5,-0.3,-0.6,-0.18164
-0.34549,5,-0.3,-0.7,-0.34549
-0.41563,5,-0.25,-0.7,-0.41563
-0.26685,5,-0.3,-0.65,-0.26685
-0.32102,5,-0.25,-0.65,-0.32102
-0.41563,5,-0.25,-0.7,-0.41563
-0.47553,5,-0.2,-0.7,-0.47553
-0.32102,5,-0.25,-0.65,-0.32102
-0.36729,5,-0.2,-0.65,-0.36729
-0.26685,5,-0.3,-0.65,-0.26685
-0.32102,5,-0.25,-0.65,-0.32102
-0.18163,5,-0.3,-0.6,-0.18164
-0.21851,5,-0.25,-0.6,-0.21851
-0.32102,5,-0.25,-0.65,-0.32102
-0.36729,5,-0.2,-0.65,-0.36729
-0.21851,5,-0.25,-0.6,-0.21851
-0.25,5,-0.2,-0.6,-0.25
-0.65451,5,-0.2,-0.8,-0.65451
-0.72084,5,-0.15,-0.8,-0.72084
-0.57206,5,-0.2,-0.75,-0.57206
-0.63004,5,-0.15,-0.75,-0.63004
-0.72084,5,-0.15,-0.8,-0.72084
-0.76942,5,-0.1,-0.8,-0.76942
-0.63004,5,-0.15,-0.75,-0.63004
-0.6725,5,-0.1,-0.75,-0.6725
-0.57206,5,-0.2,-0.75,-0.57206
-0.63004,5,-0.15,-0.75,-0.63004
-0.47553,5,-0.2,-0.7,-0.47553
-0.52372,5,-0.15,-0.7,-0.52372
-0.63004,5,-0.15,-0.75,-0.63004
-0.6725,5,-0.1,-0.75,-0.6725
-0.52372,5,-0.15,-0.7,-0.52372
-0.55902,5,-0.1,-0.7,-0.55902
-0.76942,5,-0.1,-0.8,-0.76942
-0.79906,5,-0.05,-0.8,-0.79906
-0.6725,5,-0.1,-0.75,-0.6725
-0.6984,5,-0.05,-0.75,-0.6984
-0.79906,5,-0.05,-0.8,-0.79906
-0.80902,5,0,-0.8,-0.80902
-0.6984,5,-0.05,-0.75,-0.6984
-0.70711,5,0,-0.75,-0.70711
-0.6725,5,-0.1,-0.75,-0.6725
-0.6984,5,-0.05,-0.75,-0.6984
-0.55902,5,-0.1,-0.7,-0.55902
-0.58055,5,-0.05,-0.7,-0.58055
-0.6984,5,-0.05,-0.75,-0.6984
-0.70711,5,0,-0.75,-0.70711
-0.58055,5,-0.05,-0.7,-0.58055
-0.58779,5,0,-0.7,-0.58779
-0.47553,5,-0.2,-0.7,-0.47553
-0.52372,5,-0.15,-0.7,-0.52372
-0.36729,5,-0.2,-0.65,-0.36729
-0.40451,5,-0.15,-0.65,-0.40451
-0.52372,5,-0.15,-0.7,-0.52372
-0.55902,5,-0.1,-0.7,-0.55902
-0.40451,5,-0.15,-0.65,-0.40451
-0.43177,5,-0.1,-0.65,-0.43177
-0.36729,5,-0.2,-0.65,-0.36729
-0.40451,5,-0.15,-0.65,-0.40451
-0.25,5,-0.2,-0.6,-0.25
-0.27534,5,-0.15,-0.6,-0.27534
-0.40451,5,-0.15,-0.65,-0.40451
-0.43177,5,-0.1,-0.65,-0.43177
-0.27534,5,-0.15,-0.6,-0.27534
-0.29389,5,-0.1,-0.6,-0.29389
-0.55902,5,-0.1,-0.7,-0.55902
-0.58055,5,-0.05,-0.7,-0.58055
-0.43177,5,-0.1,-0.65,-0.43177
-0.4484,5,-0.05,-0.65,-0.4484
-0.58055,5,-0.05,-0.7,-0.58055
-0.58779,5,0,-0.7,-0.58779
-0.4484,5,-0.05,-0.65,-0.4484
-0.45399,5,0,-0.65,-0.45399
-0.43177,5,-0.1,-0.65,-0.43177
-0.4484,5,-0.05,-0.65,-0.4484
-0.29389,5,-0.1,-0.6,-0.29389
-0.30521,5,-0.05,-0.6,-0.30521
-0.4484,5,-0.05,-0.65,-0.4484
-0.45399,5,0,-0.65,-0.45399
-0.30521,5,-0.05,-0.6,-0.30521
-0.30902,5,0,-0.6,-0.30902
-0.80902,5,0,-0.8,-0.80902
-0.79906,5,0.05,-0.8,-0.79906
-0.70711,5,0,-0.75,-0.70711
-0.6984,5,0.05,-0.75,-0.6984
-0.79906,5,0.05,-0.8,-0.79906
-0.76942,5,0.1,-0.8,-0.76942
-0.6984,5,0.05,-0.75,-0.6984
-0.6725,5,0.1,-0.75,-0.6725
-0.70711,5,0,-0.75,-0.70711
-0.6984,5,0.05,-0.75,-0.6984
-0.58779,5,0,-0.7,-0.58779
-0.58055,5,0.05,-0.7,-0.58055
-0.6984,5,0.05,-0.75,-0.6984
-0.6725,5,0.1,-0.75,-0.6725
-0.58055,5,0.05,-0.7,-0.58055
-0.55902,5,0.1,-0.7,-0.55902
-0.76942,5,0.1,-0.8,-0.76942
-0.72084,5,0.15,-0.8,-0.72084
-0.6725,5,0.1,-0.75,-0.6725
-0.63004,5,0.15,-0.75,-0.63004
-0.72084,5,0.15,-0.8,-0.72084
-0.65451,5,0.2,-0.8,-0.65451
-0.63004,5,0.15,-0.75,-0.63004
-0.57206,5,0.2,-0.75,-0.57206
-0.6725,5,0.1,-0.75,-0.6725
-0.63004,5,0.15,-0.75,-0.63004
-0.55902,5,0.1,-0.7,-0.55902
-0.52372,5,0.15,-0.7,-0.52372
-0.63004,5,0.15,-0.75,-0.63004
-0.57206,5,0.2,-0.75,-0.57206
-0.52372,5,0.15,-0.7,-0.52372
-0.47553,5,0.2,-0.7,-0.47553
-0.58779,5,0,-0.7,-0.58779
-0.58055,5,0.05,-0.7,-0.58055
-0.45399,5,0,-0.65,-0.45399
-0.4484,5,0.05,-0.65,-0.4484
-0.58055,5,0.05,-0.7,-0.58055
-0.55902,5,0.1,-0.7,-0.55902
-0.4484,5,0.05,-0.65,-0.4484
-0.43177,5,0.1,-0.65,-0.43177
-0.45399,5,0,-0.65,-0.45399
-0.4484,5,0.05,-0.65,-0.4484
-0.30902,5,0,-0.6,-0.30902
-0.30521,5,0.05,-0.6,-0.30521
-0.4484,5,0.05,-0.65,-0.4484
-0.43177,5,0.1,-0.65,-0.43177
-0.30521,5,0.05,-0.6,-0.30521
-0.29389,5,0.1,-0.6,-0.29389
-0.55902,5,0.1,-0.7,-0.55902
-0.52372,5,0.15,-0.7,-0.52372
-0.43177,5,0.1,-0.65,-0.43177
-0.40451,5,0.15,-0.65,-0.40451
-0.52372,5,0.15,-0.7,-0.52372
-0.47553,5,0.2,-0.7,-0.47553
-0.40451,5,0.15,-0.65,-0.40451
-0.36729,5,0.2,-0.65,-0.36729
-0.43177,5,0.1,-0.65,-0.43177
-0.40451,5,0.15,-0.65,-0.40451
-0.29389,5,0.1,-0.6,-0.29389
-0.27534,5,0.15,-0.6,-0.27534
-0.40451,5,0.15,-0.65,-0.40451
-0.36729,5,0.2,-0.65,-0.36729
-0.27534,5,0.15,-0.6,-0.27534
-0.25,5,0.2,-0.6,-0.25
-0.65451,5,0.2,-0.8,-0.65451
-0.57206,5,0.25,-0.8,-0.57206
-0.57206,5,0.2,-0.75,-0.57206
-0.5,5,0.25,-0.75,-0.5
-0.57206,5,0.25,-0.8,-0.57206
-0.47553,5,0.3,-0.8,-0.47553
-0.5,5,0.25,-0.75,-0.5
-0.41563,5,0.3,-0.75,-0.41563
-0.57206,5,0.2,-0.75,-0.57206
-0.5,5,0.25,-0.75,-0.5
-0.47553,5,0.2,-0.7,-0.47553
-0.41563,5,0.25,-0.7,-0.41563
-0.5,5,0.25,-0.75,-0.5
-0.41563,5,0.3,-0.75,-0.41563
-0.41563,5,0.25,-0.7,-0.41563
-0.34549,5,0.3,-0.7,-0.34549
-0.47553,5,0.3,-0.8,-0.47553
-0.36729,5,0.35,-0.8,-0.36729
-0.41563,5,0.3,-0.75,-0.41563
-0.32102,5,0.35,-0.75,-0.32102
-0.36729,5,0.35,-0.8,-0.36729
-0.25,5,0.4,-0.8,-0.25
-0.32102,5,0.35,-0.75,-0.32102
-0.21851,5,0.4,-0.75,-0.21851
-0.41563,5,0.3,-0.75,-0.41563
-0.32102,5,0.35,-0.75,-0.32102
-0.34549,5,0.3,-0.7,-0.34549
-0.26685,5,0.35,-0.7,-0.26685
-0.32102,5,0.35,-0.75,-0.32102
-0.21851,5,0.4,-0.75,-0.21851
-0.26685,5,0.35,-0.7,-0.26685
-0.18164,5,0.4,-0.7,-0.18164
-0.47553,5,0.2,-0.7,-0.47553
-0.41563,5,0.25,-0.7,-0.41563
-0.36729,5,0.2,-0.65,-0.36729
-0.32102,5,0.25,-0.65,-0.32102
-0.41563,5,0.25,-0.7,-0.41563
-0.34549,5,0.3,-0.7,-0.34549
-0.32102,5,0.25,-0.65,-0.32102
-0.26685,5,0.3,-0.65,-0.26685
-0.36729,5,0.2,-0.65,-0.36729
-0.32102,5,0.25,-0.65,-0.32102
-0.25,5,0.2,-0.6,-0.25
-0.21851,5,0.25,-0.6,-0.21851
-0.32102,5,0.25,-0.65,-0.32102
-0.26685,5,0.3,-0.65,-0.26685
-0.21851,5,0.25,-0.6,-0.21851
-0.18164,5,0.3,-0.6,-0.18164
-0.34549,5,0.3,-0.7,-0.34549
-0.26685,5,0.35,-0.7,-0.26685
-0.26685,5,0.3,-0.65,-0.26685
-0.20611,5,0.35,-0.65,-0.20611
-0.26685,5,0.35,-0.7,-0.26685
-0.18164,5,0.4,-0.7,-0.18164
-0.20611,5,0.35,-0.65,-0.20611
-0.14029,5,0.4,-0.65,-0.14029
-0.26685,5,0.3,-0.65,-0.26685
-0.20611,5,0.35,-0.65,-0.20611
-0.18164,5,0.3,-0.6,-0.18164
-0.14029,5,0.35,-0.6,-0.14029
-0.20611,5,0.35,-0.65,-0.20611
-0.14029,5,0.4,-0.65,-0.14029
-0.14029,5,0.35,-0.6,-0.14029
-0.095492,5,0.4,-0.6,-0.095492
-0.25,5,0.4,-0.8,-0.25
-0.12656,5,0.45,-0.8,-0.12656
-0.21851,5,0.4,-0.75,-0.21851
-0.11062,5,0.45,-0.75,-0.11062
-0.12656,5,0.45,-0.8,-0.12656
-2.2395e-07,5,0.5,-0.8,-2.2395e-07
-0.11062,5,0.45,-0.75,-0.11062
-2.7484e-07,5,0.5,-0.75,-2.7484e-07
-0.21851,5,0.4,-0.75,-0.21851
-0.11062,5,0.45,-0.75,-0.11062
-0.18164,5,0.4,-0.7,-0.18164
-0.09195,5,0.45,-0.7,-0.09195
-0.11062,5,0.45,-0.75,-0.11062
-2.7559e-07,5,0.5,-0.75,-2.7559e-07
-0.09195,5,0.45,-0.7,-0.09195
-3.4434e-07,5,0.5,-0.7,-3.4434e-07
-2.2146e-07,5,0.5,-0.8,-2.2146e-07
0.12656,5,0.55,-0.8,0.12656
-2.7597e-07,5,0.5,-0.75,-2.7597e-07
0.11062,5,0.55,-0.75,0.11062
0.12656,5,0.55,-0.8,0.12656
0.25,5,0.6,-0.8,0.25
0.11062,5,0.55,-0.75,0.11062
0.21851,5,0.6,-0.75,0.21851
-2.7579e-07,5,0.5,-0.75,-2.7579e-07
0.11062,5,0.55,-0.75,0.11062
-3.448e-07,5,0.5,-0.7,-3.448e-07
0.09195,5,0.55,-0.7,0.09195
0.11062,5,0.55,-0.75,0.11062
0.21851,5,0.6,-0.75,0.21851
0.09195,5,0.55,-0.7,0.09195
0.18163,5,0.6,-0.7,0.18164
-0.18164,5,0.4,-0.7,-0.18164
-0.09195,5,0.45,-0.7,-0.09195
-0.14029,5,0.4,-0.65,-0.14029
-0.07102,5,0.45,-0.65,-0.07102
-0.09195,5,0.45,-0.7,-0.09195
-3.4456e-07,5,0.5,-0.7,-3.4456e-07
-0.07102,5,0.45,-0.65,-0.07102
-3.9992e-07,5,0.5,-0.65,-3.9992e-07
-0.14029,5,0.4,-0.65,-0.14029
-0.07102,5,0.45,-0.65,-0.07102
-0.095492,5,0.4,-0.6,-0.095492
-0.048341,5,0.45,-0.6,-0.048341
-0.07102,5,0.45,-0.65,-0.07102
-4.0083e-07,5,0.5,-0.65,-4.0083e-07
-0.048341,5,0.45,-0.6,-0.048341
-4.2061e-07,5,0.5,-0.6,-4.2062e-07
-3.4516e-07,5,0.5,-0.7,-3.4516e-07
0.09195,5,0.55,-0.7,0.09195
-4.0041e-07,5,0.5,-0.65,-4.0041e-07
0.071019,5,0.55,-0.65,0.071019
0.09195,5,0.55,-0.7,0.09195
0.18163,5,0.6,-0.7,0.18164
0.071019,5,0.55,-0.65,0.071019
0.14029,5,0.6,-0.65,0.14029
-4.0075e-07,5,0.5,-0.65,-4.0075e-07
0.071019,5,0.55,-0.65,0.071019
-4.205e-07,5,0.5,-0.6,-4.205e-07
0.048341,5,0.55,-0.6,0.04834
0.071019,5,0.55,-0.65,0.071019
0.14029,5,0.6,-0.65,0.14029
0.048341,5,0.55,-0.6,0.04834
0.095491,5,0.6,-0.6,0.095491
0.25,5,0.6,-0.8,0.25
0.36729,5,0.65,-0.8,0.36729
0.21851,5,0.6,-0.75,0.21851
0.32102,5,0.65,-0.75,0.32102
0.36729,5,0.65,-0.8,0.36729
0.47553,5,0.7,-0.8,0.47553
0.32102,5,0.65,-0.75,0.32102
0.41563,5,0.7,-0.75,0.41563
0.21851,5,0.6,-0.75,0.21851
0.32102,5,0.65,-0.75,0.32102
0.18163,5,0.6,-0.7,0.18164
0.26685,5,0.65,-0.7,0.26685
0.32102,5,0.65,-0.75,0.32102
0.41563,5,0.7,-0.75,0.41563
0.26685,5,0.65,-0.7,0.26685
0.34549,5,0.7,-0.7,0.34549
0.47553,5,0.7,-0.8,0.47553
0.57206,5,0.75,-0.8,0.57206
0.41563,5,0.7,-0.75,0.41563
0.5,5,0.75,-0.75,0.5
0.57206,5,0.75,-0.8,0.57206
0.65451,5,0.8,-0.8,0.65451
0.5,5,0.75,-0.75,0.5
0.57206,5,0.8,-0.75,0.57206
0.41563,5,0.7,-0.75,0.41563
0.5,5,0.75,-0.75,0.5
0.34549,5,0.7,-0.7,0.34549
0.41563,5,0.75,-0.7,0.41563
0.5,5,0.75,-0.75,0.5
0.57206,5,0.8,-0.75,0.57206
0.41563,5,0.75,-0.7,0.41563
0.47553,5,0.8,-0.7,0.47553
0.18163,5,0.6,-0.7,0.18164
0.26685,5,0.65,-0.7,0.26685
0.14029,5,0.6,-0.65,0.14029
0.20611,5,0.65,-0.65,0.20611
0.26685,5,0.65,-0.7,0.26685
0.34549,5,0.7,-0.7,0.34549
0.20611,5,0.65,-0.65,0.20611
0.26685,5,0.7,-0.65,0.26685
0.14029,5,0.6,-0.65,0.14029
0.20611,5,0.65,-0.65,0.20611
0.095491,5,0.6,-0.6,0.095491
0.14029,5,0.65,-0.6,0.14029
0.20611,5,0.65,-0.65,0.20611
0.26685,5,0.7,-0.65,0.26685
0.14029,5,0.65,-0.6,0.14029
0.18163,5,0.7,-0.6,0.18164
0.34549,5,0.7,-0.7,0.34549
0.41563,5,0.75,-0.7,0.41563
0.26685,5,0.7,-0.65,0.26685
0.32102,5,0.75,-0.65,0.32102
0.41563,5,0.75,-0.7,0.41563
0.47553,5,0.8,-0.7,0.47553
0.32102,5,0.75,-0.65,0.32102
0.36729,5,0.8,-0.65,0.36729
0.26685,5,0.7,-0.65,0.26685
0.32102,5,0.75,-0.65,0.32102
0.18163,5,0.7,-0.6,0.18164
0.21851,5,0.75,-0.6,0.21851
0.32102,5,0.75,-0.65,0.32102
0.36729,5,0.8,-0.65,0.36729
0.21851,5,0.75,-0.6,0.21851
0.25,5,0.8,-0.6,0.25
0.65451,5,0.8,-0.8,0.65451
0.72083,5,0.85,-0.8,0.72083
0.57206,5,0.8,-0.75,0.57206
0.63003,5,0.85,-0.75,0.63003
0.72085,5,0.85,-0.8,0.72085
0.76907,5,0.9,-0.8,0.76907
0.63004,5,0.85,-0.75,0.63004
0.67219,5,0.9,-0.75,0.67219
0.57206,5,0.8,-0.75,0.57206
0.63003,5,0.85,-0.75,0.63003
0.47553,5,0.8,-0.7,0.47553
0.52371,5,0.85,-0.7,0.52371
0.63004,5,0.85,-0.75,0.63004
0.67219,5,0.9,-0.75,0.67219
0.52373,5,0.85,-0.7,0.52373
0.55876,5,0.9,-0.7,0.55876
0.76977,5,0.9,-0.8,0.76977
0.78558,5,0.95,-0.8,0.78558
0.67281,5,0.9,-0.75,0.67281
0.68662,5,0.95,-0.75,0.68662
